Location_ID,CityName,Country
22543,Little Rock,USA
28668,Oklahoma,USA
28962,St. Petersburg,USA
28085,Oklahoma,USA
20288,Colorado,USA
13668,Virginia Beach,USA
16305,Moscow,Russia
13087,Memphis,USA
29435,El Paso,USA
26275,New York,USA
16411,Little Rock,USA
20789,Colorado,USA
15818,Colorado,USA
19369,Boston,USA
16900,Buffalo,USA
12535,Little Rock,USA
20728,Dayton,USA
21168,St. Petersburg,USA
26194,St. Petersburg,USA
22473,Colorado,USA
28853,Little Rock,USA
18689,Omaha,USA
19321,Norfolk,England
13414,Little Rock,USA
18312,Riverside,England
23491,El Paso,USA
24792,Little Rock,USA
19393,Moscow,Russia
25128,Omaha,USA
25480,Colorado,USA
19518,San Diego,USA
14703,Colorado,USA
15604,Memphis,USA
23275,El Paso,USA
21677,Washington,USA
24178,St. Paul,USA
13988,Colorado,USA
25697,Chicago,USA
27091,Las Vegas,USA
25179,San Diego,USA
28175,Norfolk,England
27032,Boston,USA
27605,Omaha,USA
25463,Norfolk,England
26902,Shreveport,USA
16987,Omaha,USA
12267,Riverside,England
15387,Washington,USA
21026,Moscow,Russia
26120,Norfolk,England
12749,New Orleans,USA
26636,Boston,USA
27709,San Diego,USA
23087,Washington,USA
11385,Washington,USA
24505,Memphis,USA
23796,Omaha,USA
24239,Colorado,USA
21875,New Orleans,USA
17104,Little Rock,USA
14473,New Orleans,USA
25811,Dayton,USA
22433,Las Vegas,USA
18866,Portland,USA
21188,Washington,USA
29274,New York,USA
11659,St. Louis,USA
15690,Omaha,USA
14824,St. Louis,USA
18385,Memphis,USA
28654,New York,USA
25772,Memphis,USA
13776,New York,USA
28851,St. Paul,USA
26206,Memphis,USA
13635,Las Vegas,USA
13184,Shreveport,USA
13662,Chicago,USA
17687,Little Rock,USA
20498,San Diego,USA
14344,Omaha,USA
18858,El Paso,USA
13847,Shreveport,USA
27568,New York,USA
22838,Miami,USA
16422,Omaha,USA
25979,San Diego,USA
17362,Austin,Australia
22690,Memphis,USA
16561,Washington,USA
28672,St. Petersburg,USA
29421,Shreveport,USA
23508,Little Rock,USA
27360,Boston,USA
21647,Memphis,USA
14015,Norfolk,England
17485,San Diego,USA
14844,Colorado,USA
11885,Little Rock,USA
20195,Washington,USA
18017,New York,USA
12723,San Diego,USA
11667,Las Vegas,USA
17889,Boston,USA
11393,Boston,USA
11076,Oklahoma,USA
29242,Oklahoma,USA
15053,Las Vegas,USA
28821,Memphis,USA
17746,St. Louis,USA
15210,Memphis,USA
12792,Little Rock,USA
23563,Washington,USA
17361,Austin,Australia
13176,Memphis,USA
12219,Boston,USA
21782,Fremont,Slovakia
18390,St. Paul,USA
16196,St. Paul,USA
11859,San Diego,USA
20475,Washington,USA
12876,Colorado,USA
12726,Washington,USA
21269,Omaha,USA
28060,Norfolk,England
17390,New York,USA
24677,San Diego,USA
26291,St. Louis,USA
14527,Miami,USA
16475,St. Petersburg,USA
24622,Memphis,USA
17382,Moscow,Russia
20370,St. Petersburg,USA
14629,Washington,USA
24970,New York,USA
25645,Boston,USA
21444,Norfolk,England
11748,Moscow,Russia
29425,St. Louis,USA
29479,Omaha,USA
14638,New Orleans,USA
11719,San Diego,USA
18646,New York,USA
25368,Portland,USA
28356,Memphis,USA
13086,Norfolk,England
17940,New York,USA
17297,Norfolk,England
14516,Colorado,USA
24698,Oklahoma,USA
22403,Norfolk,England
16532,Las Vegas,USA
13705,Moscow,Russia
11706,St. Louis,USA
22614,Dayton,USA
15027,Colorado,USA
12656,Moscow,Russia
12136,Moscow,Russia
15321,Memphis,USA
13840,New Orleans,USA
12776,New York,USA
15008,Omaha,USA
15781,Virginia Beach,USA
20090,Norfolk,England
17767,Omaha,USA
11610,Boston,USA
27041,Oklahoma,USA
28909,Memphis,USA
23279,Memphis,USA
19086,Moscow,Russia
14274,Memphis,USA
16729,Colorado,USA
15674,Moscow,Russia
28075,St. Petersburg,USA
25532,Little Rock,USA
17996,Omaha,USA
28937,Moscow,Russia
27621,Norfolk,England
22909,Washington,USA
28896,Chicago,USA
24376,Dayton,USA
25636,St. Louis,USA
17875,London,England
11368,Omaha,USA
26562,Little Rock,USA
17928,Little Rock,USA
22663,Shreveport,USA
15988,St. Louis,USA
17442,Washington,USA
26328,Norfolk,England
19147,Riverside,England
16199,Las Vegas,USA
17303,Colorado,USA
29042,San Diego,USA
28400,Norfolk,England
23743,Norfolk,England
15847,Virginia Beach,USA
12537,Boston,USA
27062,Boston,USA
28336,Oklahoma,USA
15463,Miami,USA
15290,Las Vegas,USA
24972,Little Rock,USA
12369,San Diego,USA
28999,Boston,USA
17351,Buffalo,USA
23888,Omaha,USA
13490,Miami,USA
20907,Memphis,USA
11742,Portland,USA
27956,New York,USA
18098,El Paso,USA
28090,Norfolk,England
19215,Washington,USA
13037,St. Petersburg,USA
13399,Moscow,Russia
11144,St. Louis,USA
17480,San Diego,USA
22016,Washington,USA
20686,Chicago,USA
19082,Boston,USA
18246,Omaha,USA
11356,St. Paul,USA
20763,St. Petersburg,USA
19829,Oklahoma,USA
19550,Little Rock,USA
21802,Fremont,Slovakia
11492,Miami,USA
22948,St. Louis,USA
11084,Austin,Australia
28474,Little Rock,USA
29329,Memphis,USA
25037,St. Paul,USA
25869,Oklahoma,USA
11556,Washington,USA
21076,El Paso,USA
17572,Memphis,USA
21921,Buffalo,USA
19389,Portland,USA
26786,Little Rock,USA
24500,Memphis,USA
24718,El Paso,USA
18023,Little Rock,USA
16204,St. Louis,USA
11663,Moscow,Russia
23462,Las Vegas,USA
19939,Norfolk,England
19967,St. Louis,USA
27358,Memphis,USA
14731,Miami,USA
20099,Memphis,USA
24132,Omaha,USA
16339,St. Louis,USA
20543,Moscow,Russia
16957,Memphis,USA
13851,Moscow,Russia
22850,London,England
26509,New Orleans,USA
13296,Little Rock,USA
14567,El Paso,USA
13133,Shreveport,USA
12520,Norfolk,England
15237,Moscow,Russia
20703,Washington,USA
26863,Boston,USA
19315,Las Vegas,USA
16140,Omaha,USA
12041,Miami,USA
12890,Dayton,USA
25297,Boston,USA
22978,Boston,USA
27465,St. Louis,USA
26303,Virginia Beach,USA
29289,Miami,USA
18789,St. Paul,USA
22034,St. Louis,USA
12924,Fremont,Slovakia
14203,Moscow,Russia
26782,Washington,USA
24612,Miami,USA
23006,London,England
27689,St. Petersburg,USA
14487,Las Vegas,USA
21964,Boston,USA
12946,San Diego,USA
21449,Memphis,USA
17660,San Diego,USA
11856,Norfolk,England
14994,Boston,USA
26764,Moscow,Russia
18614,Little Rock,USA
24265,Norfolk,England
14121,St. Petersburg,USA
17092,Moscow,Russia
25342,Little Rock,USA
21274,New Orleans,USA
21898,New Orleans,USA
14354,Washington,USA
16854,Oakland,NewZeland
16516,San Diego,USA
21520,Moscow,Russia
27797,Moscow,Russia
20362,St. Louis,USA
22729,Moscow,Russia
20126,St. Louis,USA
11776,St. Petersburg,USA
29381,Little Rock,USA
22688,Boston,USA
28426,Oklahoma,USA
11510,Portland,USA
14752,Oklahoma,USA
11292,St. Louis,USA
13663,Moscow,Russia
18716,Boston,USA
18962,Little Rock,USA
25743,St. Louis,USA
11474,Oklahoma,USA
24366,Memphis,USA
29108,Omaha,USA
29331,Colorado,USA
24997,Memphis,USA
11023,Miami,USA
23927,St. Louis,USA
21081,Colorado,USA
23255,Omaha,USA
27722,Memphis,USA
16013,St. Petersburg,USA
25150,Norfolk,England
19039,Moscow,Russia
28823,Little Rock,USA
14770,St. Petersburg,USA
22621,Miami,USA
26368,St. Petersburg,USA
13142,Norfolk,England
28497,Little Rock,USA
11580,St. Louis,USA
18083,St. Louis,USA
17086,Omaha,USA
12146,Washington,USA
16868,Omaha,USA
11460,Portland,USA
20948,Omaha,USA
28587,Las Vegas,USA
22233,San Diego,USA
24266,Fremont,Slovakia
15761,St. Paul,USA
20300,New York,USA
27147,El Paso,USA
12063,Omaha,USA
24438,St. Paul,USA
18967,Memphis,USA
24604,Oklahoma,USA
27697,St. Paul,USA
25442,Colorado,USA
12429,St. Petersburg,USA
27462,San Diego,USA
22703,El Paso,USA
28039,London,England
15978,St. Louis,USA
26817,Omaha,USA
20337,Fremont,Slovakia
15384,New York,USA
12491,Virginia Beach,USA
22961,St. Louis,USA
15763,Memphis,USA
13790,Portland,USA
21746,St. Petersburg,USA
16344,Washington,USA
27775,El Paso,USA
14848,Chicago,USA
11258,Memphis,USA
12997,St. Louis,USA
14764,London,England
27485,Fremont,Slovakia
13291,St. Petersburg,USA
23567,New York,USA
27495,Memphis,USA
22133,New Orleans,USA
20659,Colorado,USA
11531,Little Rock,USA
13033,Omaha,USA
12807,Boston,USA
21328,El Paso,USA
24389,New Orleans,USA
26533,El Paso,USA
17428,Memphis,USA
28062,San Diego,USA
14263,El Paso,USA
14343,San Diego,USA
23760,Oklahoma,USA
28089,Washington,USA
24669,Colorado,USA
15708,New York,USA
29297,New York,USA
18338,Little Rock,USA
19098,New York,USA
25137,Omaha,USA
16393,Colorado,USA
16646,New Orleans,USA
19263,Omaha,USA
23446,Omaha,USA
15524,San Diego,USA
21917,Buffalo,USA
17602,Little Rock,USA
14018,London,England
18951,San Diego,USA
21813,San Diego,USA
13130,Virginia Beach,USA
18543,Las Vegas,USA
13678,Las Vegas,USA
24140,New Orleans,USA
13162,Oklahoma,USA
15166,Colorado,USA
24968,Memphis,USA
26626,Memphis,USA
19188,Boston,USA
23009,San Diego,USA
28125,St. Louis,USA
17968,Washington,USA
16765,Buffalo,USA
29480,Miami,USA
12505,Boston,USA
19949,Norfolk,England
13028,New Orleans,USA
18768,Las Vegas,USA
22452,Oklahoma,USA
28413,Boston,USA
21413,Shreveport,USA
11294,St. Petersburg,USA
22915,Las Vegas,USA
26109,Oklahoma,USA
16776,Oklahoma,USA
13253,Fremont,Slovakia
16931,Omaha,USA
22470,Memphis,USA
28447,Boston,USA
20544,Boston,USA
28847,Oakland,NewZeland
18954,San Diego,USA
11373,Boston,USA
18844,Norfolk,England
19839,Virginia Beach,USA
24712,Norfolk,England
26253,Riverside,England
16292,St. Paul,USA
20534,Moscow,Russia
13926,Fremont,Slovakia
20777,Las Vegas,USA
14975,Miami,USA
18343,Las Vegas,USA
18631,El Paso,USA
27849,Riverside,England
23207,St. Louis,USA
22986,St. Petersburg,USA
20003,Norfolk,England
16714,Portland,USA
12625,St. Louis,USA
13893,St. Louis,USA
22259,Colorado,USA
15575,Little Rock,USA
15576,Omaha,USA
26961,St. Petersburg,USA
18966,Omaha,USA
11091,Shreveport,USA
17255,El Paso,USA
26387,Memphis,USA
18658,Oklahoma,USA
23159,Omaha,USA
12989,Memphis,USA
29023,Moscow,Russia
13064,Chicago,USA
20597,Las Vegas,USA
23346,Oklahoma,USA
12710,New Orleans,USA
25918,Oklahoma,USA
12173,Oakland,NewZeland
14357,Memphis,USA
18522,Colorado,USA
19347,San Diego,USA
13009,Omaha,USA
14446,New Orleans,USA
17707,St. Petersburg,USA
17017,El Paso,USA
15200,Oakland,NewZeland
25834,Oklahoma,USA
16285,St. Petersburg,USA
27129,Omaha,USA
14368,Little Rock,USA
25994,New York,USA
20246,Little Rock,USA
14986,Washington,USA
11349,Washington,USA
12201,Colorado,USA
26614,Colorado,USA
12700,Little Rock,USA
21145,St. Petersburg,USA
15417,St. Petersburg,USA
21350,Norfolk,England
25117,Portland,USA
18777,Miami,USA
12209,Chicago,USA
12969,Portland,USA
21637,Portland,USA
19097,Little Rock,USA
23996,Miami,USA
19640,Norfolk,England
16083,Norfolk,England
16756,St. Petersburg,USA
18115,Memphis,USA
27472,Boston,USA
27421,St. Petersburg,USA
20383,New York,USA
17197,St. Petersburg,USA
14176,El Paso,USA
13549,St. Petersburg,USA
17741,Moscow,Russia
20320,Boston,USA
24335,Norfolk,England
25571,Norfolk,England
16159,Moscow,Russia
18696,Miami,USA
25503,Little Rock,USA
20560,Norfolk,England
11805,Portland,USA
16852,Norfolk,England
22104,Las Vegas,USA
13898,Norfolk,England
15723,Washington,USA
19159,Norfolk,England
22339,San Diego,USA
11881,El Paso,USA
26832,San Diego,USA
13808,San Diego,USA
13416,Miami,USA
20036,Little Rock,USA
18965,New York,USA
19882,St. Paul,USA
18252,New York,USA
28957,Memphis,USA
19892,Omaha,USA
29174,Little Rock,USA
19641,Moscow,Russia
17135,Omaha,USA
18973,Norfolk,England
17321,New Orleans,USA
16256,Little Rock,USA
21557,Boston,USA
12524,Omaha,USA
15835,Portland,USA
14706,San Diego,USA
18960,El Paso,USA
22298,St. Louis,USA
14237,Chicago,USA
28344,Omaha,USA
17974,Shreveport,USA
11717,St. Petersburg,USA
17575,Norfolk,England
17337,Shreveport,USA
26412,Oakland,NewZeland
27273,Memphis,USA
12975,Buffalo,USA
23360,Omaha,USA
25723,St. Louis,USA
18944,Washington,USA
12963,Little Rock,USA
16598,Virginia Beach,USA
29268,El Paso,USA
26369,Las Vegas,USA
21783,San Diego,USA
23835,Las Vegas,USA
20066,New Orleans,USA
16447,New Orleans,USA
11135,St. Louis,USA
11903,El Paso,USA
22376,Omaha,USA
13263,Little Rock,USA
22127,Memphis,USA
19346,Buffalo,USA
16095,Washington,USA
13484,Washington,USA
15926,St. Louis,USA
19326,Washington,USA
27958,Norfolk,England
25932,New Orleans,USA
12549,San Diego,USA
20554,New York,USA
25421,Portland,USA
26518,Boston,USA
20032,Miami,USA
13569,New Orleans,USA
23729,Boston,USA
18494,San Diego,USA
24805,Dayton,USA
18595,Shreveport,USA
22152,Omaha,USA
29434,Memphis,USA
13325,Omaha,USA
15374,Memphis,USA
26197,Memphis,USA
25812,St. Petersburg,USA
15099,Washington,USA
11998,St. Petersburg,USA
17426,St. Louis,USA
20700,Riverside,England
15974,Washington,USA
23572,Moscow,Russia
11931,Dayton,USA
20607,Portland,USA
17520,Dayton,USA
24118,San Diego,USA
27754,New Orleans,USA
19177,Norfolk,England
19903,New York,USA
21471,Portland,USA
27206,St. Petersburg,USA
20786,Miami,USA
12235,Las Vegas,USA
21593,St. Petersburg,USA
28623,Colorado,USA
26538,Norfolk,England
18339,El Paso,USA
23477,St. Petersburg,USA
29430,Buffalo,USA
18247,Little Rock,USA
17499,Little Rock,USA
19683,San Diego,USA
24906,New Orleans,USA
28665,Little Rock,USA
27290,Austin,Australia
18099,Washington,USA
22262,Memphis,USA
22727,Chicago,USA
17264,New York,USA
16161,Boston,USA
21732,Shreveport,USA
22028,St. Petersburg,USA
17558,Las Vegas,USA
27889,Boston,USA
17659,Boston,USA
24515,El Paso,USA
28878,New York,USA
16460,Fremont,Slovakia
13888,Boston,USA
20754,Memphis,USA
29213,Shreveport,USA
20128,Washington,USA
28354,Memphis,USA
14555,Omaha,USA
24639,St. Louis,USA
22944,Norfolk,England
18260,Little Rock,USA
15095,Boston,USA
28860,New Orleans,USA
19118,St. Petersburg,USA
27971,Colorado,USA
11649,Colorado,USA
20667,St. Petersburg,USA
26766,Memphis,USA
25490,New Orleans,USA
19630,Norfolk,England
14128,St. Paul,USA
18909,St. Petersburg,USA
14709,Miami,USA
22966,Miami,USA
23939,St. Petersburg,USA
27994,St. Petersburg,USA
27740,Boston,USA
20447,Norfolk,England
12585,Portland,USA
26043,Memphis,USA
13852,Memphis,USA
18545,St. Louis,USA
26129,El Paso,USA
12709,Little Rock,USA
12707,Moscow,Russia
25734,Omaha,USA
11578,El Paso,USA
19646,London,England
26404,Little Rock,USA
16771,El Paso,USA
16042,St. Petersburg,USA
12561,Norfolk,England
12686,Buffalo,USA
16031,Moscow,Russia
20336,Oakland,NewZeland
27166,Moscow,Russia
22710,Little Rock,USA
14355,El Paso,USA
25555,Shreveport,USA
16903,Oklahoma,USA
11396,Buffalo,USA
20282,Portland,USA
22442,Miami,USA
13856,Memphis,USA
19879,Omaha,USA
29422,El Paso,USA
11449,Washington,USA
28953,New Orleans,USA
26200,Colorado,USA
25346,St. Louis,USA
13039,Oklahoma,USA
17178,New Orleans,USA
18253,Boston,USA
12490,Little Rock,USA
18538,St. Louis,USA
22437,St. Paul,USA
17469,St. Louis,USA
25424,Norfolk,England
26951,El Paso,USA
18608,Omaha,USA
18265,Omaha,USA
26168,Las Vegas,USA
18021,Portland,USA
11115,Colorado,USA
27214,Portland,USA
22538,Boston,USA
29158,St. Petersburg,USA
25904,Little Rock,USA
18090,Virginia Beach,USA
24891,Washington,USA
13509,St. Louis,USA
22997,St. Louis,USA
27158,Norfolk,England
11458,El Paso,USA
28732,Memphis,USA
21022,Omaha,USA
19816,Boston,USA
28485,Memphis,USA
19378,Memphis,USA
11107,St. Louis,USA
12495,Washington,USA
27622,Moscow,Russia
15021,Boston,USA
11523,Riverside,England
29266,Oklahoma,USA
13315,Memphis,USA
11118,St. Paul,USA
13971,St. Petersburg,USA
25481,El Paso,USA
13252,Chicago,USA
21755,Omaha,USA
25901,St. Paul,USA
22114,Memphis,USA
21277,Portland,USA
19519,Norfolk,England
27545,El Paso,USA
13112,Memphis,USA
18533,Norfolk,England
19798,St. Louis,USA
25018,San Diego,USA
15666,Boston,USA
16782,Las Vegas,USA
15942,St. Petersburg,USA
12110,Little Rock,USA
23209,Dayton,USA
26628,Little Rock,USA
23089,Omaha,USA
16657,St. Louis,USA
17886,Omaha,USA
28760,Washington,USA
16802,Norfolk,England
22655,Little Rock,USA
16972,St. Louis,USA
13341,Miami,USA
14271,Washington,USA
27662,New Orleans,USA
18938,Little Rock,USA
27612,Las Vegas,USA
23381,New York,USA
11866,San Diego,USA
22173,Oklahoma,USA
18559,Shreveport,USA
11807,Washington,USA
22570,Buffalo,USA
25880,London,England
12351,Colorado,USA
23206,Little Rock,USA
21023,New Orleans,USA
16876,Las Vegas,USA
27587,Miami,USA
27405,Omaha,USA
27143,Washington,USA
13355,San Diego,USA
23142,Little Rock,USA
27302,Miami,USA
29411,Little Rock,USA
16727,New York,USA
20325,El Paso,USA
11350,Virginia Beach,USA
26229,Little Rock,USA
22882,Las Vegas,USA
27051,Oklahoma,USA
14422,Colorado,USA
17609,Memphis,USA
23526,Moscow,Russia
11214,Virginia Beach,USA
14599,Moscow,Russia
17850,El Paso,USA
17987,New Orleans,USA
28172,San Diego,USA
13792,London,England
29281,Omaha,USA
25094,Boston,USA
11277,Oklahoma,USA
15642,Washington,USA
26511,Boston,USA
18885,St. Petersburg,USA
14591,San Diego,USA
24684,Norfolk,England
13515,Moscow,Russia
15721,Dayton,USA
13724,Oklahoma,USA
17631,Moscow,Russia
20250,Norfolk,England
21704,New York,USA
27513,Little Rock,USA
20608,Moscow,Russia
25066,Memphis,USA
18656,Dayton,USA
19921,Miami,USA
15346,Portland,USA
23677,Washington,USA
23921,Miami,USA
11677,Moscow,Russia
28551,Virginia Beach,USA
26796,Buffalo,USA
16617,Moscow,Russia
20444,Memphis,USA
23476,Colorado,USA
13475,Virginia Beach,USA
18598,New York,USA
22646,Memphis,USA
19686,Buffalo,USA
28241,Memphis,USA
24272,Riverside,England
15299,Shreveport,USA
18863,Oklahoma,USA
28644,Washington,USA
19831,El Paso,USA
26598,St. Louis,USA
19313,Oklahoma,USA
28966,El Paso,USA
14739,Portland,USA
22210,Norfolk,England
22899,St. Louis,USA
16216,El Paso,USA
26408,Memphis,USA
26693,Memphis,USA
24188,El Paso,USA
25469,Little Rock,USA
12174,Colorado,USA
21678,Boston,USA
20678,El Paso,USA
21267,Las Vegas,USA
14804,Riverside,England
12770,Portland,USA
22200,Norfolk,England
29041,Chicago,USA
28655,St. Petersburg,USA
28542,Washington,USA
15985,Austin,Australia
21255,New Orleans,USA
28667,Little Rock,USA
27742,Colorado,USA
16351,San Diego,USA
22040,London,England
26394,New Orleans,USA
12528,Colorado,USA
16167,Boston,USA
12248,New York,USA
13582,St. Petersburg,USA
22822,Colorado,USA
29105,Oakland,NewZeland
21249,St. Petersburg,USA
16525,Omaha,USA
24317,Oklahoma,USA
28536,Norfolk,England
15836,Colorado,USA
28901,Omaha,USA
13796,Las Vegas,USA
13464,St. Paul,USA
18893,Moscow,Russia
17366,New York,USA
11181,Washington,USA
17844,Moscow,Russia
20708,St. Louis,USA
14246,Oakland,NewZeland
11675,El Paso,USA
22251,Washington,USA
17664,El Paso,USA
14789,New Orleans,USA
11993,New Orleans,USA
25512,Colorado,USA
22658,Shreveport,USA
23635,Norfolk,England
23435,Virginia Beach,USA
17675,San Diego,USA
23612,St. Louis,USA
18839,St. Petersburg,USA
18713,Norfolk,England
26634,Moscow,Russia
15181,Oklahoma,USA
27204,Moscow,Russia
15806,St. Louis,USA
16461,Oklahoma,USA
12856,Shreveport,USA
16878,New Orleans,USA
16022,Moscow,Russia
25573,Moscow,Russia
24982,St. Louis,USA
19940,Norfolk,England
19672,London,England
18605,San Diego,USA
25651,New York,USA
16663,Omaha,USA
24492,Norfolk,England
19660,Portland,USA
26440,Washington,USA
21871,San Diego,USA
26900,Norfolk,England
19242,Shreveport,USA
18485,Colorado,USA
11535,St. Louis,USA
26034,Little Rock,USA
28522,Omaha,USA
11584,Shreveport,USA
19770,Chicago,USA
24474,Oakland,NewZeland
26819,Omaha,USA
11937,Little Rock,USA
15638,St. Petersburg,USA
21718,Memphis,USA
16629,Las Vegas,USA
23464,Miami,USA
15432,Omaha,USA
12321,St. Louis,USA
22618,Buffalo,USA
18759,Moscow,Russia
16302,Moscow,Russia
23653,Moscow,Russia
11684,San Diego,USA
18931,St. Louis,USA
22136,New Orleans,USA
19415,Portland,USA
20691,Las Vegas,USA
20316,San Diego,USA
21852,Austin,Australia
29141,Oklahoma,USA
23294,Portland,USA
21508,Shreveport,USA
13062,El Paso,USA
19594,Las Vegas,USA
18628,Norfolk,England
24058,Little Rock,USA
25533,Norfolk,England
22070,Memphis,USA
25735,Little Rock,USA
22283,Little Rock,USA
29287,Memphis,USA
14561,Oklahoma,USA
12130,Memphis,USA
15323,San Diego,USA
17796,Little Rock,USA
27173,Little Rock,USA
23941,St. Petersburg,USA
14249,St. Louis,USA
11749,Washington,USA
15626,Oakland,NewZeland
18238,New Orleans,USA
16712,San Diego,USA
11264,Norfolk,England
19157,Omaha,USA
17029,Moscow,Russia
24291,Norfolk,England
24587,St. Petersburg,USA
25112,St. Petersburg,USA
24234,Las Vegas,USA
19586,Moscow,Russia
21486,Boston,USA
16263,Boston,USA
28240,Memphis,USA
26947,Norfolk,England
17396,Washington,USA
28222,Omaha,USA
22534,Washington,USA
11697,New York,USA
25507,St. Petersburg,USA
20784,Boston,USA
16593,Norfolk,England
16847,El Paso,USA
12882,Memphis,USA
24800,San Diego,USA
15004,Colorado,USA
25051,Chicago,USA
18919,Boston,USA
22110,Buffalo,USA
17918,Memphis,USA
28902,Norfolk,England
26640,Memphis,USA
13667,Boston,USA
20045,New Orleans,USA
14253,Memphis,USA
24531,Riverside,England
25292,New York,USA
18092,Oklahoma,USA
27132,Austin,Australia
18591,Omaha,USA
26660,Shreveport,USA
24974,New Orleans,USA
27926,Portland,USA
29008,Little Rock,USA
22895,San Diego,USA
18478,Las Vegas,USA
15876,Oklahoma,USA
25261,Boston,USA
15191,New Orleans,USA
26593,Oklahoma,USA
12939,Memphis,USA
16623,Washington,USA
23288,Las Vegas,USA
19599,New Orleans,USA
24230,Oklahoma,USA
13560,Boston,USA
13987,Colorado,USA
25355,New York,USA
24841,St. Petersburg,USA
18436,Las Vegas,USA
17993,Oklahoma,USA
14931,Oakland,NewZeland
24932,St. Petersburg,USA
29357,Oklahoma,USA
19492,Colorado,USA
15549,Boston,USA
20710,Fremont,Slovakia
16884,New York,USA
23555,Memphis,USA
29460,Colorado,USA
23520,Omaha,USA
22420,New Orleans,USA
12332,El Paso,USA
22789,New Orleans,USA
24924,New Orleans,USA
27557,New York,USA
20410,St. Petersburg,USA
19349,London,England
29319,St. Louis,USA
22617,Austin,Australia
23018,New York,USA
17102,Colorado,USA
15248,Miami,USA
23475,Norfolk,England
24733,Shreveport,USA
12838,Omaha,USA
21237,Omaha,USA
24652,Miami,USA
16330,Shreveport,USA
15137,Moscow,Russia
18426,Boston,USA
13955,Shreveport,USA
24991,San Diego,USA
29043,Washington,USA
15344,New Orleans,USA
11096,Washington,USA
16451,Virginia Beach,USA
13867,Washington,USA
17210,Las Vegas,USA
12054,Omaha,USA
15151,Las Vegas,USA
23805,San Diego,USA
18862,Colorado,USA
28856,Omaha,USA
18876,St. Louis,USA
20281,Norfolk,England
28526,Fremont,Slovakia
24161,El Paso,USA
15397,Shreveport,USA
13744,Portland,USA
23321,Las Vegas,USA
21928,Moscow,Russia
12835,Moscow,Russia
11019,Portland,USA
14218,Virginia Beach,USA
23005,Washington,USA
13365,Memphis,USA
28981,Little Rock,USA
24768,Oklahoma,USA
14264,Omaha,USA
22996,Omaha,USA
11858,Washington,USA
15609,New York,USA
22788,Boston,USA
19824,Virginia Beach,USA
11389,Omaha,USA
21665,San Diego,USA
18548,Memphis,USA
19988,Shreveport,USA
17238,Boston,USA
19187,London,England
26244,Boston,USA
17035,Memphis,USA
27779,Memphis,USA
23105,Washington,USA
24434,Washington,USA
19362,Shreveport,USA
23304,New Orleans,USA
20807,Shreveport,USA
23681,New Orleans,USA
23398,Omaha,USA
18645,Memphis,USA
15142,Miami,USA
25273,Little Rock,USA
21412,Portland,USA
24426,San Diego,USA
13095,Colorado,USA
24408,El Paso,USA
13578,El Paso,USA
18705,Boston,USA
17523,Memphis,USA
25854,New Orleans,USA
17026,Moscow,Russia
29103,Oklahoma,USA
14458,Memphis,USA
24685,St. Petersburg,USA
24893,Miami,USA
22797,Fremont,Slovakia
23821,Omaha,USA
17393,Washington,USA
27821,New Orleans,USA
16207,St. Paul,USA
26476,El Paso,USA
14662,Boston,USA
24271,Miami,USA
17581,Little Rock,USA
25416,Boston,USA
23226,Colorado,USA
23891,New Orleans,USA
28109,Las Vegas,USA
23389,Washington,USA
16051,Norfolk,England
18411,Little Rock,USA
15423,Riverside,England
16677,Dayton,USA
19020,Washington,USA
14593,Little Rock,USA
25582,Oklahoma,USA
20486,San Diego,USA
25773,Memphis,USA
16791,Las Vegas,USA
20008,Moscow,Russia
28289,New York,USA
15940,Moscow,Russia
21932,Colorado,USA
25983,Omaha,USA
26160,Virginia Beach,USA
29050,Boston,USA
25617,Memphis,USA
17686,Colorado,USA
23372,St. Louis,USA
13991,Memphis,USA
26282,Norfolk,England
14960,London,England
28630,Buffalo,USA
17772,St. Louis,USA
17152,San Diego,USA
17579,St. Louis,USA
14071,Colorado,USA
13723,Colorado,USA
26103,Colorado,USA
18184,Shreveport,USA
16586,Moscow,Russia
16859,Norfolk,England
18525,St. Louis,USA
28826,St. Petersburg,USA
11045,St. Louis,USA
23221,New Orleans,USA
24819,Oklahoma,USA
26327,Oakland,NewZeland
18354,Norfolk,England
12637,Omaha,USA
11099,Omaha,USA
16644,Omaha,USA
22405,St. Louis,USA
17040,Memphis,USA
22134,Memphis,USA
18633,New Orleans,USA
14316,Memphis,USA
14650,Oklahoma,USA
23423,St. Louis,USA
18868,Chicago,USA
17738,Norfolk,England
19696,El Paso,USA
24546,Boston,USA
11044,Washington,USA
25437,Memphis,USA
27925,Norfolk,England
22595,Chicago,USA
25327,St. Petersburg,USA
12282,Omaha,USA
20335,St. Paul,USA
24326,El Paso,USA
18328,Little Rock,USA
27826,Oklahoma,USA
17427,Portland,USA
18669,Memphis,USA
23982,Boston,USA
24028,El Paso,USA
16804,Portland,USA
19756,San Diego,USA
21340,St. Louis,USA
12292,Austin,Australia
22274,El Paso,USA
21212,Memphis,USA
16985,Memphis,USA
13517,Portland,USA
28544,El Paso,USA
12948,Oklahoma,USA
13877,London,England
21671,Little Rock,USA
15433,Little Rock,USA
20844,St. Louis,USA
28496,Miami,USA
25095,Washington,USA
29244,Boston,USA
27594,New Orleans,USA
13457,St. Louis,USA
19138,Oakland,NewZeland
29301,Omaha,USA
12827,New Orleans,USA
12720,Riverside,England
