Accident_ID,Vehicle_ID,Time,Date
19512,92408,18:47,10/4/2005
28466,11281,22:12,10/4/2005
23671,23693,13:40,9/4/2005
19575,69419,8:45,29/03/2005
13124,125557,16:00,5/4/2005
15328,26249,14:35,6/4/2005
29459,47602,21:40,6/4/2005
17876,18997,21:01,7/4/2005
24840,91137,18:40,13/04/2005
24940,88010,9:15,1/3/2005
16350,75413,18:30,24/03/2005
19030,125485,14:20,19/04/2005
20454,76051,9:00,9/3/2005
18895,103107,22:30,5/4/2005
28288,121490,21:30,24/04/2005
23479,17525,10:30,13/04/2005
15606,34311,17:00,8/3/2005
14872,31616,17:43,15/03/2005
12967,122839,9:35,6/4/2005
15449,17127,9:10,5/4/2005
15641,107658,17:03,18/03/2005
21574,89860,3:30,18/03/2005
24473,105061,18:40,4/5/2005
20145,86089,22:53,22/04/2005
23302,84180,16:35,18/03/2005
22100,27244,22:40,17/04/2005
16805,82329,22:07,3/5/2005
28174,75227,8:51,12/4/2005
11007,46987,14:27,14/04/2005
19845,102226,9:33,8/4/2005
26016,103753,17:26,3/4/2005
15336,33873,15:55,11/4/2005
24701,104000,11:40,3/5/2005
12923,10106,18:00,14/04/2005
13682,3119,11:02,28/04/2005
11429,19586,18:28,6/4/2005
24763,88203,9:16,5/4/2005
22254,39578,7:15,12/3/2005
17258,114863,17:08,23/04/2005
20374,118887,18:00,26/04/2005
13374,119648,13:00,14/05/2005
17533,33607,14:30,22/03/2005
26243,112707,11:25,22/03/2005
25564,21402,15:55,6/5/2005
27598,122749,3:36,30/04/2005
14563,16794,17:41,27/04/2005
17981,48177,18:28,27/04/2005
27848,116954,23:26,29/04/2005
22860,91567,10:48,19/04/2005
28182,15729,10:20,9/3/2005
13413,89697,8:43,21/04/2005
18910,63074,17:47,15/03/2005
23366,114798,15:20,6/5/2005
18152,43558,8:30,11/3/2005
18497,126168,19:19,14/04/2005
22946,39858,1:50,19/03/2005
23185,25100,22:45,6/4/2005
24404,50861,8:45,5/4/2005
27969,98576,8:30,4/4/2005
25461,51846,8:30,9/3/2005
13562,94542,19:25,7/4/2005
19848,77610,11:31,14/04/2005
17267,117936,11:06,14/04/2005
28192,9555,15:30,4/4/2005
28776,28851,7:40,26/04/2005
22577,96143,13:42,13/04/2005
20453,67329,8:00,11/4/2005
18815,122355,17:20,11/5/2005
21478,89374,10:15,31/03/2005
23874,25962,13:05,21/04/2005
12186,117523,11:15,14/04/2005
24431,11608,11:15,14/04/2005
21117,50957,17:39,21/03/2005
13914,78653,17:20,27/04/2005
21878,57890,17:37,1/4/2005
27466,110753,8:44,4/4/2005
19048,90140,10:35,27/04/2005
27531,3520,10:00,4/4/2005
14717,3913,22:15,29/04/2005
24843,80093,23:43,7/5/2005
24329,40265,20:00,15/04/2005
13806,85590,15:27,5/5/2005
14060,5644,14:40,25/04/2005
11431,2519,22:26,29/04/2005
14236,46744,16:34,28/04/2005
21275,74177,15:40,25/04/2005
14656,54340,23:40,17/04/2005
12169,957,20:45,14/04/2005
24218,96489,13:28,21/03/2005
14419,25318,22:00,24/04/2005
25367,73463,14:45,28/04/2005
19471,39220,18:45,20/04/2005
23448,58918,12:22,17/04/2005
15859,2239,11:23,30/04/2005
24497,26918,12:10,15/04/2005
11811,13676,12:00,22/04/2005
29360,39053,17:28,10/4/2005
26609,93851,7:45,18/04/2005
13113,91425,19:10,10/5/2005
21701,10367,16:00,13/05/2005
11089,69055,20:37,21/04/2005
28300,69948,0:35,7/5/2005
15042,110841,15:30,26/04/2005
21386,59801,8:05,27/04/2005
20971,106107,5:50,27/04/2005
15903,21290,19:45,20/04/2005
21431,122083,10:45,20/04/2005
20855,35497,18:40,17/05/2005
20441,106531,8:20,11/5/2005
23775,32243,9:30,9/5/2005
18268,85050,10:00,3/5/2005
21484,84411,22:10,4/5/2005
15473,39052,14:32,10/4/2005
12542,51780,18:30,29/04/2005
20022,22758,10:00,18/03/2005
23794,58616,23:45,7/5/2005
22347,120215,19:15,9/5/2005
14478,70180,6:30,14/05/2005
24764,75318,15:25,9/5/2005
17046,58306,9:35,11/5/2005
23672,3185,19:38,15/04/2005
23661,110092,15:50,15/04/2005
23784,12117,9:27,15/04/2005
17389,47826,10:10,10/5/2005
17617,106791,11:40,7/5/2005
19823,94722,9:40,27/04/2005
20074,50363,16:31,7/3/2005
27409,7651,16:15,21/04/2005
28765,65862,22:10,6/3/2005
20812,100270,15:30,15/05/2005
16558,70405,6:50,4/5/2005
22042,93864,13:32,7/5/2005
24223,45100,17:17,9/5/2005
25591,116981,15:27,16/05/2005
21826,72497,16:20,10/5/2005
12330,117841,19:35,28/04/2005
19256,80343,11:20,27/05/2005
17717,78711,13:50,24/05/2005
28341,66461,2:43,26/02/2005
21033,28379,8:34,17/05/2005
18934,129306,11:11,13/05/2005
29012,30943,15:35,17/04/2005
11285,4330,21:45,27/04/2005
18692,5268,15:25,29/04/2005
18372,109208,16:36,12/5/2005
24602,102061,18:35,23/04/2005
18400,25991,17:45,12/5/2005
26578,46107,22:25,12/5/2005
17023,51907,19:21,2/5/2005
20860,57241,16:45,13/05/2005
17345,123896,17:38,13/05/2005
14156,118355,9:15,12/5/2005
26798,128823,22:52,13/05/2005
27671,40181,14:49,15/05/2005
21534,77039,5:54,15/05/2005
23235,53655,18:10,18/05/2005
13849,61362,14:35,19/05/2005
14470,33269,11:55,24/05/2005
12506,81427,17:17,24/05/2005
18323,105475,17:25,24/05/2005
17464,24917,8:55,6/5/2005
14371,38328,11:47,24/05/2005
12370,101554,23:20,11/5/2005
27496,6825,3:40,23/04/2005
28128,70492,9:40,25/05/2005
23674,7039,17:40,25/05/2005
18250,101371,9:34,27/05/2005
25281,84332,12:10,5/5/2005
20836,37744,17:54,23/04/2005
12437,61381,13:40,26/05/2005
25303,77926,8:40,27/05/2005
24915,33509,14:24,30/05/2005
17563,93270,11:30,14/05/2005
12311,121347,16:55,13/05/2005
27223,108684,10:52,30/05/2005
26297,124925,20:00,30/05/2005
19850,125236,15:30,19/05/2005
19402,101314,12:39,15/04/2005
11453,121287,10:45,27/05/2005
13675,79510,13:40,30/04/2005
29009,15510,11:10,17/05/2005
19602,129182,3:05,29/05/2005
18042,1225,13:35,10/5/2005
28253,35147,13:15,27/05/2005
29030,14724,23:36,2/5/2005
23471,101380,8:20,20/05/2005
19491,112213,13:53,17/05/2005
17468,14196,12:46,6/6/2005
26839,110528,13:20,27/05/2005
19035,114028,22:30,25/04/2005
22184,56221,16:35,7/5/2005
22919,58819,14:20,6/5/2005
20334,54019,17:03,10/5/2005
19420,25065,21:38,27/05/2005
13100,29957,12:10,19/05/2005
24676,90753,10:50,2/6/2005
15925,22557,11:48,31/05/2005
24143,122081,8:36,27/05/2005
19294,71697,18:10,1/6/2005
19207,78572,16:01,31/05/2005
18495,60201,15:38,8/5/2005
24064,46022,15:08,18/05/2005
22543,35220,9:11,11/5/2005
28668,83770,17:35,9/5/2005
28962,2364,13:15,1/6/2005
28085,32574,15:55,4/5/2005
20288,45415,16:22,11/5/2005
13668,4502,16:10,16/05/2005
16305,83245,16:00,17/05/2005
13087,32406,16:50,4/6/2005
29435,34410,18:57,18/05/2005
26275,70762,1:16,10/6/2005
16411,21748,9:55,24/01/2005
20789,63137,15:52,9/3/2005
15818,1629,23:59,23/03/2005
19369,127813,7:41,9/6/2005
16900,10512,6:30,30/05/2005
12535,16504,18:09,9/5/2005
20728,71605,16:45,13/06/2005
21168,124227,19:00,28/05/2005
26194,127589,11:40,8/6/2005
22473,17566,12:30,24/05/2005
28853,85206,22:10,5/6/2005
18689,882,23:20,1/6/2005
19321,4311,12:51,25/05/2005
13414,7416,15:15,3/6/2005
18312,2454,20:35,6/6/2005
23491,69770,18:55,8/6/2005
24792,33692,9:42,9/6/2005
19393,76492,9:23,22/04/2005
25128,103013,12:45,3/6/2005
25480,90096,21:10,28/05/2005
19518,98667,18:35,6/6/2005
14703,78611,11:14,9/6/2005
15604,71238,17:30,2/6/2005
23275,129027,12:00,29/05/2005
21677,3697,21:55,6/6/2005
24178,67848,19:42,29/05/2005
13988,27159,8:03,2/5/2005
25697,28630,6:40,28/05/2005
27091,13366,9:05,1/6/2005
25179,81429,14:21,9/6/2005
28175,13720,10:10,30/05/2005
27032,29830,12:45,10/5/2005
27605,65980,10:10,4/5/2005
25463,120213,8:08,8/6/2005
26902,114961,15:37,4/5/2005
16987,45134,11:55,14/06/2005
12267,13462,14:50,6/6/2005
15387,69748,17:28,19/06/2005
21026,18034,6:15,14/06/2005
26120,60752,18:55,25/05/2005
12749,119675,21:48,2/6/2005
26636,13630,7:40,19/05/2005
27709,64505,16:55,28/05/2005
23087,111270,17:00,17/05/2005
11385,290,17:40,3/6/2005
24505,1995,13:25,1/6/2005
23796,9701,11:25,23/04/2005
24239,128307,21:30,7/6/2005
21875,88308,18:46,2/6/2005
17104,107883,18:40,1/6/2005
14473,69724,14:30,9/6/2005
25811,17813,8:20,15/03/2005
22433,10867,16:10,7/6/2005
18866,11444,17:57,21/06/2005
21188,115563,8:05,17/05/2005
29274,72480,13:35,21/05/2005
11659,57276,1:15,4/5/2005
15690,115696,17:51,18/05/2005
14824,76328,19:54,13/05/2005
18385,95610,15:25,23/05/2005
28654,102649,9:13,27/06/2005
25772,7215,10:15,18/05/2005
13776,36552,16:56,8/5/2005
28851,104471,15:30,23/05/2005
26206,54177,21:15,21/06/2005
13635,89186,0:30,29/05/2005
13184,82907,17:03,16/06/2005
13662,19356,16:00,15/06/2005
17687,45589,16:45,18/05/2005
20498,18399,8:20,19/05/2005
14344,69175,15:55,22/06/2005
18858,82532,17:45,31/05/2005
13847,29006,8:44,21/06/2005
27568,91418,15:40,20/05/2005
22838,65683,11:15,21/05/2005
16422,47048,16:15,25/06/2005
25979,27030,18:00,21/06/2005
17362,49307,20:48,1/6/2005
22690,19698,7:25,20/06/2005
16561,49505,7:00,24/06/2005
28672,69198,2:00,28/05/2005
29421,118338,22:00,24/06/2005
23508,110506,21:00,24/06/2005
27360,72708,9:15,15/06/2005
21647,77969,19:40,26/06/2005
14015,40550,23:56,26/06/2005
17485,24752,18:40,16/06/2005
14844,7158,22:40,25/06/2005
11885,117463,23:10,30/05/2005
20195,110519,10:45,10/6/2005
18017,109859,16:40,14/06/2005
12723,8409,7:20,21/06/2005
11667,97098,15:20,27/06/2005
17889,21759,7:30,20/06/2005
11393,60378,23:53,14/06/2005
11076,119581,2:33,26/06/2005
29242,17464,17:48,7/6/2005
15053,23954,8:10,14/06/2005
28821,39497,11:42,11/6/2005
17746,115878,10:30,20/06/2005
15210,96733,7:38,22/06/2005
12792,62105,19:50,28/06/2005
23563,61516,15:05,7/6/2005
17361,70931,18:28,1/6/2005
13176,1640,10:11,8/6/2005
12219,45558,7:42,6/6/2005
21782,98683,12:50,14/04/2005
18390,47454,11:15,20/06/2005
16196,103465,15:25,22/06/2005
11859,112388,10:28,28/06/2005
20475,114983,16:30,30/06/2005
12876,116522,10:40,12/6/2005
12726,117896,7:37,30/06/2005
21269,3069,16:00,24/05/2005
28060,110244,17:15,16/06/2005
17390,72003,10:35,3/6/2005
24677,88943,12:20,12/6/2005
26291,38910,18:40,7/6/2005
14527,66278,22:00,22/06/2005
16475,44373,16:28,11/6/2005
24622,27324,8:45,7/6/2005
17382,94245,10:50,10/6/2005
20370,103596,16:30,29/06/2005
14629,25732,7:05,16/06/2005
24970,71236,14:05,21/06/2005
25645,27618,16:45,13/06/2005
21444,32374,16:44,20/06/2005
11748,58015,8:03,17/06/2005
29425,14551,9:15,29/06/2005
29479,27026,12:00,21/06/2005
14638,101258,12:00,2/7/2005
11719,72457,14:25,18/06/2005
18646,115678,9:10,24/06/2005
25368,116176,2:26,26/06/2005
28356,50871,15:15,9/6/2005
13086,8503,8:39,28/06/2005
17940,29591,11:39,4/6/2005
17297,50999,8:11,27/06/2005
14516,104303,13:13,25/06/2005
24698,43511,12:45,30/06/2005
22403,1018,13:11,9/6/2005
16532,104273,13:12,9/5/2005
13705,110588,17:08,7/7/2005
11706,94135,0:35,2/7/2005
22614,89566,21:35,7/6/2005
15027,50226,19:45,14/06/2005
12656,23440,17:45,4/7/2005
12136,81227,1:15,23/06/2005
15321,34617,17:10,8/6/2005
13840,50297,13:01,25/06/2005
12776,93943,20:00,2/7/2005
15008,45385,8:22,23/06/2005
15781,109023,13:01,25/06/2005
20090,96262,21:35,12/6/2005
17767,29912,17:40,28/06/2005
11610,40104,20:22,2/7/2005
27041,69048,16:29,4/7/2005
28909,11600,16:25,21/06/2005
23279,30121,20:29,1/7/2005
19086,91927,15:03,15/06/2005
14274,5620,11:50,29/06/2005
16729,8468,19:25,25/05/2005
15674,58614,9:35,13/06/2005
28075,123846,11:06,15/06/2005
25532,118109,16:40,8/7/2005
17996,20047,21:30,6/7/2005
28937,127517,9:05,8/7/2005
27621,10334,17:00,22/06/2005
22909,9055,10:40,8/7/2005
28896,98990,13:41,9/7/2005
24376,44738,18:25,30/06/2005
25636,93031,11:00,17/06/2005
17875,69556,17:24,8/6/2005
11368,107361,19:18,20/06/2005
26562,81325,6:50,23/06/2005
17928,44612,22:08,18/05/2005
22663,25893,9:30,27/06/2005
15988,25092,21:00,9/7/2005
17442,106444,8:50,6/7/2005
26328,121252,7:52,22/06/2005
19147,66425,19:30,27/06/2005
16199,113999,22:58,3/7/2005
17303,47297,11:20,24/06/2005
29042,95914,7:08,1/7/2005
28400,10937,3:15,2/7/2005
23743,127886,13:15,3/7/2005
15847,52711,21:48,4/7/2005
12537,49638,7:25,6/7/2005
27062,41952,8:30,7/7/2005
28336,21882,16:40,13/07/2005
15463,125054,16:15,18/06/2005
15290,109018,11:40,7/7/2005
24972,39442,12:35,10/6/2005
12369,87712,20:00,10/7/2005
28999,129331,17:44,12/7/2005
17351,102588,9:02,19/07/2005
23888,100659,19:00,19/07/2005
13490,91188,16:50,30/06/2005
20907,102686,6:20,12/7/2005
11742,56728,18:12,15/04/2005
27956,41655,16:30,27/06/2005
18098,86725,18:02,27/06/2005
28090,74213,10:00,27/06/2005
19215,114731,20:45,8/6/2005
13037,67304,9:40,28/06/2005
13399,44220,10:00,15/07/2005
11144,1363,12:00,1/7/2005
17480,110050,18:10,1/7/2005
22016,92092,5:40,17/07/2005
20686,40542,19:00,5/7/2005
19082,128079,15:11,26/05/2005
18246,67909,0:40,30/07/2005
11356,44550,0:50,6/7/2005
20763,6572,13:45,21/07/2005
19829,93566,17:10,20/07/2005
19550,62750,17:35,19/07/2005
21802,11644,11:30,24/07/2005
11492,70888,15:10,21/07/2005
22948,53251,15:41,13/07/2005
11084,66606,16:30,29/06/2005
28474,124861,7:28,7/7/2005
29329,4555,18:09,30/06/2005
25037,113674,13:00,10/7/2005
25869,85803,16:15,11/7/2005
11556,8631,17:40,11/7/2005
21076,93186,20:31,11/7/2005
17572,35920,17:36,11/7/2005
21921,88404,18:10,11/7/2005
19389,125214,18:30,30/06/2005
26786,19123,19:00,7/7/2005
24500,30223,10:06,11/7/2005
24718,60734,10:32,11/7/2005
18023,85742,21:35,11/7/2005
16204,3861,1:40,30/07/2005
11663,107039,23:00,22/07/2005
23462,72562,19:18,20/07/2005
19939,101950,11:49,12/7/2005
19967,41833,20:55,11/7/2005
27358,109738,19:40,21/07/2005
14731,45611,9:21,13/07/2005
20099,107729,20:15,21/07/2005
24132,109878,15:10,18/07/2005
16339,102793,13:21,11/7/2005
20543,57788,10:50,16/07/2005
16957,44926,7:26,22/07/2005
13851,112791,17:10,11/7/2005
22850,8761,12:50,20/07/2005
26509,23365,22:47,22/07/2005
13296,83817,21:00,21/07/2005
14567,28198,17:00,19/07/2005
13133,16644,16:14,6/6/2005
12520,18698,10:02,28/07/2005
15237,71180,13:37,16/06/2005
20703,48004,21:15,3/7/2005
26863,29409,11:09,26/07/2005
19315,99798,18:35,15/06/2005
16140,83573,14:50,18/06/2005
12041,37578,7:55,5/7/2005
12890,56171,13:18,5/7/2005
25297,99197,0:34,12/7/2005
22978,101420,11:40,5/7/2005
27465,17457,11:30,6/7/2005
26303,4053,7:35,9/7/2005
29289,108271,11:13,1/8/2005
18789,128944,15:20,27/06/2005
22034,48736,11:05,12/7/2005
12924,79235,0:34,29/04/2005
14203,57007,11:57,27/07/2005
26782,6814,1:30,15/07/2005
24612,13128,19:20,14/07/2005
23006,54447,23:40,9/7/2005
27689,49429,19:53,11/7/2005
14487,90644,7:10,22/07/2005
21964,118816,15:30,23/07/2005
12946,5870,8:38,20/07/2005
21449,19011,20:50,15/07/2005
17660,55059,23:33,13/07/2005
11856,30086,15:30,23/06/2005
14994,117665,12:00,13/07/2005
26764,12065,15:00,13/07/2005
18614,61168,12:34,14/07/2005
24265,63298,10:09,14/07/2005
14121,16808,1:42,7/8/2005
17092,119156,19:27,15/07/2005
25342,119771,13:10,14/07/2005
21274,13313,6:55,16/07/2005
21898,93987,14:26,27/07/2005
14354,125129,17:48,22/07/2005
16854,94325,16:38,13/07/2005
16516,102688,14:50,22/07/2005
21520,31203,7:40,22/07/2005
27797,17223,12:25,17/07/2005
20362,45926,22:30,21/07/2005
22729,123273,23:42,23/07/2005
20126,109373,15:45,19/07/2005
11776,118482,11:10,24/07/2005
29381,21715,17:40,29/07/2005
22688,121889,14:35,14/07/2005
28426,46490,14:40,28/07/2005
11510,47535,17:38,19/07/2005
14752,75426,20:30,31/07/2005
11292,17516,18:20,1/8/2005
13663,3899,20:29,1/8/2005
18716,89782,17:15,17/04/2005
18962,61211,13:25,19/04/2005
25743,8077,17:20,15/07/2005
11474,80963,9:30,27/07/2005
24366,114709,18:30,26/07/2005
29108,89504,19:03,5/8/2005
29331,27096,12:55,10/8/2005
24997,69140,19:10,29/07/2005
11023,25399,13:05,1/8/2005
23927,84151,19:05,1/8/2005
21081,49215,22:45,10/7/2005
23255,73989,10:57,6/8/2005
27722,46030,14:40,2/8/2005
16013,32047,23:24,1/8/2005
25150,25662,22:20,31/07/2005
19039,25472,6:42,6/8/2005
28823,51505,17:20,16/02/2005
14770,113791,13:30,12/3/2005
22621,116304,12:10,8/4/2005
26368,18596,20:05,3/8/2005
13142,62589,19:33,7/8/2005
28497,44985,7:40,20/06/2005
11580,25615,12:05,23/07/2005
18083,79119,14:50,4/8/2005
17086,109775,23:11,12/8/2005
12146,69690,10:37,3/8/2005
16868,86666,20:00,9/8/2005
11460,24470,12:45,2/8/2005
20948,124501,10:15,6/8/2005
28587,41035,13:15,1/8/2005
22233,43619,7:55,5/8/2005
24266,113860,17:00,8/8/2005
15761,114459,8:25,9/8/2005
20300,22464,20:02,20/08/2005
27147,50022,21:15,4/8/2005
12063,97107,17:10,5/8/2005
24438,31370,14:55,7/8/2005
18967,103369,9:10,9/8/2005
24604,64293,12:30,10/8/2005
27697,105081,0:19,14/08/2005
25442,44080,9:29,12/8/2005
12429,18017,2:30,29/07/2005
27462,69894,14:03,15/07/2005
22703,111812,14:55,8/8/2005
28039,57003,23:15,9/4/2005
15978,25181,17:25,15/07/2005
26817,79612,4:27,7/8/2005
20337,112164,15:10,14/08/2005
15384,27757,15:30,4/8/2005
12491,127316,20:07,9/8/2005
22961,100401,11:35,10/8/2005
15763,25131,11:19,10/8/2005
13790,96336,16:05,5/8/2005
21746,89231,8:01,17/08/2005
16344,56762,22:30,17/08/2005
27775,11980,14:25,10/7/2005
14848,8295,10:00,13/07/2005
11258,18771,23:40,17/08/2005
12997,100157,20:34,28/07/2005
14764,59467,12:25,29/07/2005
27485,99873,15:45,3/8/2005
13291,124062,18:20,23/06/2005
23567,78662,13:09,24/08/2005
27495,42092,8:50,25/07/2005
22133,72285,9:00,11/8/2005
20659,45168,16:25,8/7/2005
11531,44754,10:55,7/5/2005
13033,5781,21:12,11/7/2005
12807,49369,13:47,11/8/2005
21328,26102,13:30,8/8/2005
24389,89760,18:30,29/07/2005
26533,42986,9:00,24/08/2005
17428,86384,15:40,2/8/2005
28062,66722,12:41,9/8/2005
14263,91438,21:00,14/08/2005
14343,113405,23:47,18/08/2005
23760,105564,16:50,13/08/2005
28089,42171,11:21,17/08/2005
24669,124528,18:10,21/06/2005
15708,32264,22:25,18/08/2005
29297,114687,13:00,10/8/2005
18338,104220,8:35,18/08/2005
19098,15761,3:07,19/08/2005
25137,48065,20:30,18/08/2005
16393,89390,12:20,18/08/2005
16646,124794,9:16,18/08/2005
19263,34375,11:01,31/07/2005
23446,10482,1:00,31/08/2005
15524,18146,16:15,28/08/2005
21917,48342,8:49,6/8/2005
17602,15914,22:44,1/9/2005
14018,64938,16:20,15/08/2005
18951,7104,10:14,20/08/2005
21813,48150,8:49,21/08/2005
13130,121738,13:30,20/08/2005
18543,109219,16:30,13/08/2005
13678,55811,12:10,19/08/2005
24140,15461,12:48,20/08/2005
13162,36095,19:00,22/08/2005
15166,62746,13:28,22/08/2005
24968,37950,10:15,23/08/2005
26626,99114,10:00,22/08/2005
19188,4974,21:26,22/08/2005
23009,59349,16:10,5/8/2005
28125,29125,13:42,24/08/2005
17968,12515,2:19,25/08/2005
16765,22108,13:10,25/08/2005
29480,72556,9:10,17/08/2005
12505,89556,10:45,24/08/2005
19949,13780,14:08,2/9/2005
13028,81758,7:35,30/08/2005
18768,9368,22:00,4/9/2005
22452,44270,7:45,11/7/2005
28413,62634,15:04,26/08/2005
21413,75031,12:53,1/9/2005
11294,127117,15:50,25/08/2005
22915,16318,19:50,25/08/2005
26109,7985,4:30,31/08/2005
16776,23344,0:35,18/08/2005
13253,66305,13:08,3/9/2005
16931,602,18:50,1/9/2005
22470,51750,18:00,26/08/2005
28447,78762,18:14,27/08/2005
20544,56217,0:48,24/08/2005
28847,99811,15:30,7/9/2005
18954,77403,14:52,2/8/2005
11373,18692,16:20,2/9/2005
18844,118575,0:37,31/08/2005
19839,82652,20:25,26/08/2005
24712,32905,9:40,12/8/2005
26253,75980,9:15,28/08/2005
16292,82660,14:14,5/9/2005
20534,62512,23:15,2/9/2005
13926,76032,13:30,21/08/2005
20777,68075,0:01,30/08/2005
14975,112407,14:35,25/08/2005
18343,101725,13:20,7/9/2005
18631,112551,20:30,15/04/2005
27849,101616,23:40,28/08/2005
23207,106874,19:00,30/08/2005
22986,87969,10:15,22/08/2005
20003,124823,22:42,20/08/2005
16714,114911,9:15,18/08/2005
12625,101182,10:41,3/9/2005
13893,27165,18:05,2/8/2005
22259,73018,21:00,5/9/2005
15575,62655,20:30,27/08/2005
15576,8685,8:45,16/04/2005
26961,9035,15:55,6/9/2005
18966,94549,15:50,31/08/2005
11091,73628,11:30,23/08/2005
17255,94981,22:20,29/08/2005
26387,104944,17:15,7/9/2005
18658,102555,13:46,7/9/2005
23159,55256,17:05,23/08/2005
12989,29034,16:11,8/9/2005
29023,90776,0:45,10/9/2005
13064,74020,18:20,7/9/2005
20597,35078,11:55,7/9/2005
23346,63847,13:50,11/9/2005
12710,24884,0:57,9/8/2005
25918,33332,12:53,10/9/2005
12173,91219,15:43,16/09/2005
14357,13111,3:29,11/9/2005
18522,56016,14:43,13/09/2005
19347,13330,10:40,16/09/2005
13009,18345,12:10,16/09/2005
14446,38922,8:52,8/9/2005
17707,15795,18:15,17/09/2005
17017,29346,8:19,8/9/2005
15200,38998,16:20,3/9/2005
25834,57819,18:30,16/09/2005
16285,123766,14:16,3/7/2005
27129,125487,17:19,16/09/2005
14368,105177,9:03,21/09/2005
25994,105294,17:00,18/08/2005
20246,58337,11:20,15/09/2005
14986,32240,15:25,9/8/2005
11349,106854,21:14,27/07/2005
12201,3441,23:20,15/09/2005
26614,53995,15:50,11/9/2005
12700,99741,8:04,1/9/2005
21145,70844,18:00,12/9/2005
15417,3009,12:10,14/09/2005
21350,29920,12:15,17/08/2005
25117,108899,12:40,10/9/2005
18777,124435,15:30,5/9/2005
12209,108956,17:15,12/9/2005
12969,25108,8:26,15/09/2005
21637,80199,22:02,7/9/2005
19097,52429,12:15,12/9/2005
23996,100811,15:03,14/09/2005
19640,6334,0:09,18/09/2005
16083,330,21:50,15/09/2005
16756,122263,12:15,17/09/2005
18115,104404,20:59,16/09/2005
27472,104679,19:30,20/09/2005
27421,64008,13:05,16/09/2005
20383,76639,19:45,16/09/2005
17197,55302,2:50,20/09/2005
14176,36304,23:54,17/09/2005
13549,32398,11:30,15/09/2005
17741,57298,9:15,8/9/2005
20320,50626,19:55,10/8/2005
24335,100817,15:07,19/09/2005
25571,40963,1:45,17/09/2005
16159,91290,19:00,19/09/2005
18696,44150,8:16,19/09/2005
25503,119457,9:53,7/9/2005
20560,126848,7:12,22/08/2005
11805,112405,20:49,8/9/2005
16852,30023,17:12,14/09/2005
22104,21429,22:25,8/9/2005
13898,128256,17:10,23/09/2005
15723,75817,14:12,14/09/2005
19159,13860,13:00,5/9/2005
22339,13092,23:26,11/9/2005
11881,79928,13:29,14/09/2005
26832,128234,14:38,24/09/2005
13808,94551,6:45,24/09/2005
13416,16388,15:43,15/09/2005
20036,59230,9:26,26/09/2005
18965,85028,13:30,26/09/2005
19882,5910,8:40,26/09/2005
18252,61392,8:30,26/09/2005
28957,114839,22:55,22/09/2005
19892,70424,19:10,23/09/2005
29174,92250,23:55,29/09/2005
19641,56104,21:44,4/10/2005
17135,16436,21:30,28/09/2005
18973,18834,0:14,27/09/2005
17321,83778,17:53,14/09/2005
16256,89626,20:02,29/09/2005
21557,82578,18:05,29/09/2005
12524,7123,14:00,30/09/2005
15835,40199,14:20,23/09/2005
14706,10673,20:12,1/10/2005
18960,115509,12:55,26/09/2005
22298,16981,17:10,2/10/2005
14237,27083,17:10,19/09/2005
28344,53370,6:30,27/09/2005
17974,120044,9:30,27/09/2005
11717,59201,21:31,28/09/2005
17575,85763,9:20,1/10/2005
17337,92927,1:05,25/09/2005
26412,22028,9:00,3/10/2005
27273,66251,13:00,4/10/2005
12975,48657,19:15,5/10/2005
23360,66691,9:44,6/10/2005
25723,83074,13:38,5/10/2005
18944,35510,17:25,7/10/2005
12963,1170,5:55,3/10/2005
16598,48387,23:52,2/9/2005
29268,66819,13:54,3/10/2005
26369,126983,4:00,3/9/2005
21783,90697,13:14,16/09/2005
23835,42182,21:01,22/09/2005
20066,62918,7:29,8/9/2005
16447,33792,19:00,23/09/2005
11135,61621,13:54,23/09/2005
11903,81570,8:20,25/09/2005
22376,73912,1:25,20/06/2005
13263,114177,19:20,28/06/2005
22127,98735,22:30,8/6/2005
19346,120232,1:42,1/10/2005
16095,76983,22:23,29/09/2005
13484,37138,7:30,30/09/2005
15926,51499,6:45,4/6/2005
19326,39678,14:50,1/10/2005
27958,48416,20:43,24/06/2005
25932,76045,15:25,7/10/2005
12549,114466,8:10,29/09/2005
20554,4874,18:30,4/10/2005
25421,104300,6:30,16/08/2005
26518,111296,13:25,11/8/2005
20032,3289,1:54,3/10/2005
13569,51432,16:20,1/7/2005
23729,84172,20:45,7/10/2005
18494,75830,12:40,14/07/2005
24805,31742,15:12,5/10/2005
18595,91127,8:25,5/10/2005
22152,92404,12:40,5/10/2005
29434,101345,17:40,5/10/2005
13325,70849,20:30,3/10/2005
15374,108827,13:09,7/10/2005
26197,34387,20:22,7/10/2005
25812,86872,17:28,9/9/2005
15099,60252,1:38,8/10/2005
11998,71609,11:25,7/10/2005
17426,50712,10:50,9/10/2005
20700,45531,19:40,8/10/2005
15974,85971,18:36,8/10/2005
23572,37267,22:19,10/10/2005
11931,77325,16:50,10/10/2005
20607,120146,17:23,12/10/2005
17520,62082,16:00,11/10/2005
24118,41977,9:41,11/10/2005
27754,6962,16:11,12/10/2005
19177,69520,12:50,2/9/2005
19903,25207,12:30,12/7/2005
21471,35662,9:38,5/6/2005
27206,30028,8:30,6/10/2005
20786,111389,2:47,9/10/2005
12235,14452,9:25,1/10/2005
21593,60008,15:00,15/10/2005
28623,58385,8:46,13/10/2005
26538,1064,22:00,13/10/2005
